session_duration,inter_action_variance,actions_per_session,batch_size_mean,idle_ratio,tool_diversity,label,identity_type,is_compromised,source,backend,scenario
9.086,0.1956,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.85,0.0892,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
10.844,0.0057,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
10.935,0.0594,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
9.44,0.1486,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
7.946,0.3948,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
10.202,0.053,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.796,0.2007,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
10.077,0.132,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
9.427,0.1512,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
8.806,0.1509,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.971,0.2095,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
8.358,0.3396,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.752,0.3296,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
11.121,0.138,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
8.272,0.3488,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
8.21,0.1117,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.359,0.0907,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.152,0.1996,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
10.526,0.0044,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
9.467,0.4283,4,1.5,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
8.479,0.0621,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
10.593,0.2222,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
10.148,0.0408,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.419,0.0895,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.461,0.1573,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
10.305,0.2728,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
8.531,0.1041,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
8.998,0.3325,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.551,0.3308,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
10.001,0.2749,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.169,0.35,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
8.614,0.0185,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
10.074,0.1234,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
9.279,0.1476,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
8.449,0.1824,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
8.995,0.0554,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.122,0.0163,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.132,0.0852,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
10.308,0.2776,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
7.858,0.1435,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.274,0.1373,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.58,0.328,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
10.743,0.4814,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
8.767,0.1042,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
7.842,0.1287,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
6.71,0.0651,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
7.52,0.4511,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.039,0.0537,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.595,0.0427,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
10.542,0.0328,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.006,0.0453,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
11.36,0.1571,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.3,0.0653,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
10.206,0.4393,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.537,0.4545,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
10.117,0.1767,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
8.978,0.1945,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
10.645,0.0594,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
10.738,0.0675,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.585,0.049,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
10.544,0.3528,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
10.511,0.0856,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
9.464,0.0997,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.787,0.119,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
11.618,0.1572,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
10.082,0.0213,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
10.658,0.1083,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.196,0.0303,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.726,0.0307,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
8.886,0.1618,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.308,0.1538,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
8.753,0.3218,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
8.468,0.3515,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
8.432,0.3358,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
10.85,0.1228,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
10.103,0.3063,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
11.081,0.0073,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
9.414,0.2507,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
12.024,0.4953,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
9.211,0.0346,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
11.3,0.0565,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
10.357,0.257,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
8.711,0.016,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_narrow
9.341,0.1053,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
8.192,0.055,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
8.112,0.0772,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
8.639,0.0526,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
7.763,0.0055,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
7.981,0.0341,4,1,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
8.409,0.2999,4,1.5,0.0,4,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_narrow
11.118,0.3014,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
11.103,0.0797,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
14.495,0.1602,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.362,0.0494,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
14.913,0.323,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
12.405,0.1822,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
10.513,0.1024,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.561,0.3998,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
10.028,0.1054,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
16.248,0.4077,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.262,0.1694,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
15.367,0.3387,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
14.486,0.0493,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
12.595,0.1725,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
15.386,0.1111,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
15.159,0.1921,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
12.215,0.1385,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
14.052,0.1276,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
11.69,0.166,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
16.929,0.08,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
11.725,0.0407,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
13.635,0.2191,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
12.844,0.2265,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
15.386,0.3746,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.622,0.3599,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
10.806,0.1294,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
15.046,0.1266,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.056,0.2433,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
8.635,0.0792,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
12.611,0.1322,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.575,0.2252,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.017,0.2993,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
14.171,0.2874,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
10.482,0.1151,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
9.924,0.1161,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
12.734,0.3171,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.203,0.1299,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
12.826,0.215,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
10.733,0.2558,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
9.864,0.2751,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
15.612,0.2237,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
15.937,0.1345,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
10.737,0.0118,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
16.239,0.0635,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
11.729,0.3413,6,1.333,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.359,0.2072,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
12.092,0.3584,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
15.207,0.2547,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
15.406,0.191,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
10.453,0.2924,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
13.407,0.606,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
14.827,0.3218,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
10.905,0.066,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
10.83,0.0457,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
13.41,0.5147,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.69,0.3937,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
14.316,0.0354,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
9.49,0.251,4,1.5,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
12.179,0.2279,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
11.792,0.3765,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
12.468,0.3389,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.934,0.1579,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
14.098,0.2185,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
15.105,0.1909,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
14.013,0.1917,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
12.179,0.1585,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
15.25,0.161,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
14.35,0.1425,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
11.196,0.1921,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
12.994,0.4243,6,1.333,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.765,0.2696,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
9.488,0.5787,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
12.863,0.1203,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
12.385,0.3643,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
11.825,0.222,6,1.333,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
10.906,0.3249,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
12.964,0.1124,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.72,0.4056,6,1.333,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
11.095,0.333,6,1.333,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
14.34,0.1193,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
10.805,0.142,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.102,0.068,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
12.796,0.1239,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
12.786,0.1548,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
12.722,0.1771,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
15.489,0.0595,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
14.154,0.1088,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
15.23,0.3074,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
14.474,0.206,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
12.415,0.2364,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
14.928,0.076,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
11.085,0.1936,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
14.375,0.188,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
14.237,0.1131,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.987,0.2874,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
10.952,0.268,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
16.514,0.0595,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.811,0.3171,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
12.414,0.0368,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
10.871,0.0078,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
16.1,0.0463,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
14.929,0.1964,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
14.985,0.2631,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.507,0.3445,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
14.57,0.2144,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.525,0.2202,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
9.603,0.1486,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
11.923,0.2015,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
11.249,0.0239,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
11.02,0.1176,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
13.075,0.2684,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
8.474,0.0786,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
11.781,0.1441,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
13.149,0.3159,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
12.64,0.4558,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
12.46,0.0514,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
15.551,0.1856,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
12.18,0.0917,6,1,0.0,6,agent_compromised,agent,True,harness_mock,MockVulnerableBackend,injected_scope_creep
10.241,0.2354,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
11.252,0.0145,4,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,injected_scope_creep
34.216,0.2363,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
28.652,0.149,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
31.595,0.1525,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
32.308,0.225,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
34.462,0.2592,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
33.365,0.2552,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
30.751,0.2084,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
35.453,0.2757,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
32.741,0.2257,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
33.612,0.4195,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
33.809,0.1737,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
32.487,0.2863,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
36.786,0.364,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
36.083,0.3203,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
34.723,0.2255,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
33.748,0.2535,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
35.283,0.1999,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
31.766,0.2842,16,1.125,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
32.636,0.1409,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
34.225,0.1951,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
35.796,0.3505,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
31.753,0.2734,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
32.357,0.2816,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
34.191,0.2571,16,1.125,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
33.656,0.2463,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
36.599,0.3012,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
37.247,0.254,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
34.574,0.4216,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
34.766,0.206,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
31.086,0.2026,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
37.502,0.1755,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
30.032,0.2275,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
33.483,0.2976,16,1.125,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
34.912,0.287,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
32.057,0.2343,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
35.189,0.2965,16,1.125,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
34.986,0.358,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
35.811,0.2674,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
35.186,0.3018,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
32.641,0.1997,16,1,0.0,4,agent_normal,agent,False,harness_mock,MockVulnerableBackend,batch_benign
