session_duration,inter_action_variance,actions_per_session,batch_size_mean,idle_ratio,tool_diversity,label,identity_type,is_compromised,baseline_pred,classifier_pred,iforest_pred,missed_by,n_detectors_missed
115.57389039606034,35.68399464084819,30.8725766174484,3.4353854234628693,0.2752043563698663,4.913098730982148,human_compromised,human,True,True,True,False,iforest,1
116.18608646015775,1.391535468813514,19.889997444747827,6.269612569285197,0.038466089684182,2.3579417756706267,agent_normal,agent,False,True,False,False,baseline,1
1441.434355827759,7.3840314405188465,12.16813312215526,1.0,0.1009350304582035,4.368228593965168,human_normal,human,False,False,False,True,iforest,1
125.8066712158805,1.349880734349293,34.30023862555155,1.5788221426108104,0.0399457473600132,4.013817538948135,agent_normal,agent,False,True,True,False,"baseline,classifier",2
62.80338277335108,11.276067531111837,17.313571950385338,2.9039763152860454,0.1300330200827143,1.0,human_compromised,human,True,True,False,True,classifier,1
98.65463003362602,7.375990882936929,35.80903244892443,3.774527965299762,0.0104638301385005,7.272063690817804,agent_normal,agent,False,True,True,False,"baseline,classifier",2
400.2626527929014,28.722474364357083,35.17177347620205,1.0,0.056340218238975,1.0081848277604135,human_compromised,human,True,True,False,True,classifier,1
98.22712830909003,7.938451633644325,11.009791571716594,4.76409603935171,0.004252183737688,1.0,agent_normal,agent,False,True,False,True,"baseline,iforest",2
137.55266093446787,7.367496245249969,18.046757547602667,2.4550201411883954,0.0445433849936056,4.1434042118409256,agent_normal,agent,False,True,False,False,baseline,1
98.53047758626788,3.927307752666191,18.78343168604756,2.617265105571722,0.0389694762014646,6.637623421739543,agent_normal,agent,False,True,True,False,"baseline,classifier",2
611.5066988788535,25.887282829470657,24.060012257712152,2.5137223618394104,0.0823009652387835,4.751334358302198,human_compromised,human,True,True,False,False,"classifier,iforest",2
85.29505479091806,0.144957728566506,31.215051866314333,4.96045507747167,0.0130071792972823,5.390005247163909,agent_normal,agent,False,True,True,False,"baseline,classifier",2
193.8575940364576,1.4100660430511356,26.74896628210345,2.958878532607394,0.0240310214901978,4.69158396721771,agent_normal,agent,False,True,False,False,baseline,1
380.6150781341006,22.848057245526164,14.90849658633158,1.6225122818228646,0.0918681518034795,5.727774007643147,human_compromised,human,True,True,True,False,iforest,1
172.200419553857,5.247284199223302,34.65882085893698,5.847809711449605,0.0,3.481953083192895,agent_normal,agent,False,True,False,False,baseline,1
118.14475604104116,23.401297228935647,42.595472694493,1.0,0.1245498946593385,1.0,human_compromised,human,True,True,False,True,classifier,1
106.33944742474398,3.1059810801762904,30.94330135732825,4.0073659378503725,0.0338850430630754,1.0,agent_normal,agent,False,True,False,False,baseline,1
373.1987056206881,18.3434350966216,20.2907858935514,1.185609020985855,0.2392373374511452,3.4586414806556665,human_compromised,human,True,True,False,False,"classifier,iforest",2
349.3255409774765,95.98655905214004,10.421559453261883,1.0,0.8006767678758248,1.5206398342251035,human_normal,human,False,False,False,True,iforest,1
202.29385648986715,34.396757364130046,20.77085744177497,2.205427025211085,0.0910729140936003,2.756867877444682,human_compromised,human,True,True,False,False,"classifier,iforest",2
208.76404059940697,27.47949279502365,18.14757192820976,2.116394437628248,0.2161478394645481,3.903681750312594,human_compromised,human,True,True,False,False,"classifier,iforest",2
338.2623065801638,18.79066500864816,18.106547477826584,2.1976820518643363,0.2510781384005734,5.302693867313482,human_compromised,human,True,True,False,False,"classifier,iforest",2
99.41604642863405,2.4274277566950344,42.87331975062067,1.7980314038608012,0.0292203446354494,3.803345716067055,agent_normal,agent,False,True,True,False,"baseline,classifier",2
78.62568919625205,6.143263679778144,31.097897031741,4.0336102869115775,0.0307074122869488,4.953303986401016,agent_normal,agent,False,True,True,False,"baseline,classifier",2
414.61716082526846,18.94487108696123,36.21784150984588,1.1977771549767082,0.170046772107625,4.440817692964946,human_compromised,human,True,True,True,False,iforest,1
118.20983121906116,2.854003935692234,30.418305151521206,4.300877356640536,0.0207980814867334,11.66608396966081,agent_compromised,agent,True,True,True,False,iforest,1
81.45218688280983,9.116756178849192,35.52423012799171,1.5031905961541003,0.0875878944937059,5.014769948260652,human_compromised,human,True,True,True,False,iforest,1
233.41475453718655,24.8405149103207,1.2194603724919943,1.9473573431422528,0.2213069281851586,2.977934626593489,human_compromised,human,True,True,False,True,classifier,1
173.79829300086212,2.227139633802151,54.02039901751779,9.158148475144127,0.0157609272278344,4.398970758697008,agent_compromised,agent,True,True,False,True,classifier,1
148.77100947681288,1.9779924125701835,12.687385028215438,4.266222984634562,0.0082944388067613,4.047110181369765,agent_normal,agent,False,True,False,False,baseline,1
754.7643622665952,39.977312704979255,59.54046402244182,1.5091659525686798,0.0,1.2772204895579562,human_compromised,human,True,True,False,True,classifier,1
134.1848464310009,3.401653041620821,40.29412803165644,4.576680234129911,0.0,3.770089314306651,agent_normal,agent,False,True,False,False,baseline,1
306.9769755322112,16.34791274098494,3.417503372520727,1.5827037301134723,0.0170108977559418,2.032866627896793,human_compromised,human,True,False,False,True,"baseline,classifier",2
94.56789773809476,6.822334348298552,20.29571531841034,4.453061105894302,0.0,3.1360091466493403,agent_normal,agent,False,True,False,False,baseline,1
289.3926612413306,20.84162622039353,21.48320620389484,1.90746172601644,0.1536559664400874,4.824081898037646,human_compromised,human,True,True,True,False,iforest,1
382.0000548924728,24.82928904012226,11.720674860065587,1.7131141171690951,0.001978733887519,5.488483486461145,human_compromised,human,True,True,True,False,iforest,1
195.62920704404823,3.3344866033402507,27.649064820211297,4.583468126631814,0.0504681955489657,3.676859710836292,agent_normal,agent,False,True,False,False,baseline,1
108.0836674285876,0.0,30.912940569108912,5.618295889557384,0.0215831030798945,5.053454180532021,agent_normal,agent,False,True,False,False,baseline,1
160.38742954075286,3.463533600933467,31.633767404973085,3.253879435101514,0.0274974394351052,7.420624467884794,agent_normal,agent,False,True,True,False,"baseline,classifier",2
169.31214757075438,0.4757639750549121,26.82827294362793,3.780009082286623,0.0098751670065754,6.460424216132498,agent_normal,agent,False,True,True,False,"baseline,classifier",2
195.0728278377715,5.262115776816142,34.634600885293125,4.734174330089866,0.0424661581720044,9.103077413147194,agent_compromised,agent,True,True,True,False,iforest,1
102.5281775956868,2.8197790956851234,18.725044899531667,5.373255141640474,0.0451053831514079,4.026709932229967,agent_normal,agent,False,True,False,False,baseline,1
581.7568697989693,23.88462674694878,29.748163228630915,1.4973440116892696,0.083141214255251,4.898048269389497,human_compromised,human,True,True,True,False,iforest,1
148.18305668230207,2.6261430002765644,25.146009258819483,2.7863972218608577,0.0,3.4447314840698944,agent_normal,agent,False,True,False,False,baseline,1
118.79906208766114,6.220308231765355,19.89860390385342,3.7824907933697145,0.0415238937868698,5.966407524829661,agent_normal,agent,False,True,True,False,"baseline,classifier",2
138.15642194270492,16.17592291307835,25.29039571505292,2.9603363199281603,0.1814967287151788,4.930687297174042,human_compromised,human,True,True,False,False,"classifier,iforest",2
78.87962808413967,1.9330089370791872,23.886657936926216,3.784244376652179,0.0071256844405142,3.834367149237385,agent_normal,agent,False,True,False,False,baseline,1
159.20935074890656,0.8689455450631232,30.39150714166489,5.442530394011809,0.0197237303318805,4.685019789673389,agent_normal,agent,False,True,False,False,baseline,1
66.94605327802621,1.5361055558315968,38.1252982670853,2.861774550249748,0.0412327774428207,3.75843957880587,agent_normal,agent,False,True,True,False,"baseline,classifier",2
162.57881843276715,4.828846658957277,23.543091834869426,4.4343925265848005,0.0611945426500258,4.144190784088459,agent_normal,agent,False,True,False,False,baseline,1
142.53595350650988,6.309770621451365,22.418583977260987,4.267617509031115,0.0380650274119775,3.902937107635334,agent_normal,agent,False,True,False,False,baseline,1
184.4360374565751,6.174174378504868,35.18288653989205,3.940499471713263,0.0104622372722511,3.230588327515328,agent_normal,agent,False,True,False,False,baseline,1
89.28178265039395,2.6740679060604933,28.317937985812573,3.9099897410763806,0.0166163403392278,2.504843872292267,agent_normal,agent,False,True,False,False,baseline,1
121.32986065378648,4.272516612506984,29.12415272314346,3.857341886735704,0.0441758720381047,2.6937591034581247,agent_normal,agent,False,True,False,False,baseline,1
120.95457684758328,4.919660612929653,23.703058918343157,3.678690089462117,0.0481202085514121,5.434191872162584,agent_normal,agent,False,True,True,False,"baseline,classifier",2
257.6978277097186,16.340933948730054,17.64736738239668,1.5489002587580332,0.1292571763303189,5.486035122696386,human_compromised,human,True,False,True,False,"baseline,iforest",2
111.4302182651636,1.8366005646341588,37.922131981639545,3.59489482826941,0.0446902182261723,3.2449749567292723,agent_normal,agent,False,True,False,False,baseline,1
348.73270782368763,36.879386403807736,28.12539913982579,2.2176008855065508,0.0832849486231629,4.275617731890038,human_compromised,human,True,True,True,False,iforest,1
145.78056354728784,4.128937852205345,15.5539989938539,4.162718735032803,0.0323162536584418,2.4474966547887,agent_normal,agent,False,True,False,False,baseline,1
558.702659776472,22.196781617475388,15.357242223696998,1.2293101258342785,0.7778795649626438,5.7618834216403565,human_normal,human,False,False,False,True,iforest,1
74.12149086934281,2.734887927305405,33.36943266931381,3.961939876557991,0.0351833974590016,4.410440911801916,agent_normal,agent,False,True,False,False,baseline,1
1211.1167741715794,39.05353274604729,20.653828747117466,1.4192513518568783,0.7165774260386586,5.56015146062846,human_normal,human,False,False,False,True,iforest,1
139.6421841923514,3.498562174555449,23.588164794055807,2.31303376139146,0.0564100941496476,2.2229537978049176,agent_normal,agent,False,True,False,False,baseline,1
104.3854270160134,0.5878061195644819,29.444589065448923,3.4200941726880725,0.0,3.2503131037660022,agent_normal,agent,False,True,False,False,baseline,1
1674.8924649718067,30.156158120051263,3.838449802264037,1.164554421898733,0.6483756497284684,1.9775781712043488,human_normal,human,False,False,False,True,iforest,1
250.6620194499934,19.39295118279884,14.222636419527364,3.5115036368138832,0.0792261220520063,1.35336571295442,human_compromised,human,True,True,False,False,"classifier,iforest",2
499.2718216187597,14.869346224045758,30.50345101404888,1.712270657066154,0.2575705624826394,4.623554957416139,human_compromised,human,True,True,True,False,iforest,1
271.61314551474123,1.329927060020779,23.53885968405455,3.2156197434473475,0.1317921070651483,4.176647775321877,human_compromised,human,True,True,False,False,"classifier,iforest",2
223.37481614204768,11.28970135175433,40.97027859850982,2.943470247775365,0.1232487478084741,4.530401211771164,human_compromised,human,True,True,True,False,iforest,1
162.8135582508973,22.741528180787853,28.97234052978992,1.742771372276858,0.1548924824680156,1.5790639008534493,human_compromised,human,True,True,False,False,"classifier,iforest",2
107.1190948544746,3.399364053677855,39.05085721802654,3.4216573751384547,0.0290847587011372,5.6368076358792445,agent_normal,agent,False,True,True,False,"baseline,classifier",2
425.3422391829367,37.07714179413944,25.943201563810973,1.9529738787353863,0.3085261214185287,1.9702111855781324,human_compromised,human,True,True,False,False,"classifier,iforest",2
182.0470853156904,5.050144081724133,21.02727190677501,1.531469875428364,0.0330483092311751,2.828527073272644,agent_normal,agent,False,True,False,False,baseline,1
470.6935154100073,28.932003064996117,32.58164217228173,2.9014118466088283,0.2386690075406096,3.892469692327676,human_compromised,human,True,True,False,True,classifier,1
120.96309625935646,2.533763337434808,18.149359513998903,5.082197330599305,0.0221452484354086,1.860230381689288,agent_normal,agent,False,True,False,False,baseline,1
445.4114686122308,13.43594334986006,32.546436171726086,1.633273380357474,0.3530372990759104,3.0149343850056205,human_compromised,human,True,True,False,True,classifier,1
122.91699566868532,2.814191971341453,22.70670099064997,3.738172806864255,0.0438049295373771,1.6791530101164782,agent_normal,agent,False,True,False,False,baseline,1
1270.9753926232722,80.9512233328928,1.0,1.0,0.6157410733436588,3.7516281489336976,human_normal,human,False,False,False,True,iforest,1
378.9303027185844,22.50379498248043,33.478732894973426,1.4653839957557615,0.0825351781817676,2.677379590554808,human_compromised,human,True,True,False,False,"classifier,iforest",2
149.36893996104544,7.297149445947733,27.111852522189665,4.013401858218039,0.0659638481995702,5.413827326747926,agent_normal,agent,False,True,True,False,"baseline,classifier",2
95.14493567809956,6.999653594457621,30.318654145785075,3.095127390014147,0.0553789028286625,3.199874563125248,agent_normal,agent,False,True,False,False,baseline,1
205.32642072013292,0.883165440566247,31.017931591786,3.025217591151347,0.0205183043610606,5.283744697158985,agent_normal,agent,False,True,True,False,"baseline,classifier",2
69.94877465909254,3.303027843946207,28.20063769995206,3.422852822445145,0.028542858891461,5.816987792140209,agent_normal,agent,False,True,True,False,"baseline,classifier",2
192.54944281258875,3.969058474326396,37.25166496649891,2.701589521038059,0.0561788631307292,3.955058427401317,agent_normal,agent,False,True,True,False,"baseline,classifier",2
128.22635683544024,3.124409003256268,12.509654034984546,3.26660566532195,0.0470122717913825,5.581420823639274,agent_normal,agent,False,True,False,False,baseline,1
1419.6913191144265,33.44922225288699,15.684595062675742,1.6530759282078356,0.1928271156755818,5.116975478815068,human_normal,human,False,True,False,False,baseline,1
1560.3711728924998,36.504525444138174,11.154072615333488,1.5492226400370974,0.5323474311115366,1.0,human_normal,human,False,False,False,True,iforest,1
82.31524712596912,1.11506629830868,40.79454438760537,4.873766254056196,0.0358664174337101,3.218647657505149,agent_normal,agent,False,True,False,False,baseline,1
566.5079770676431,36.40881833286106,23.83800715640246,2.1360194514036563,0.1502149080427685,1.8140490974397132,human_compromised,human,True,True,False,False,"classifier,iforest",2
170.44822592469714,1.7951980145861444,53.80755436457719,4.483254463614228,0.001504234398363,4.936827120972231,agent_compromised,agent,True,True,True,False,iforest,1
120.411469093499,5.836292450415667,27.292354030064683,3.707328706648144,0.0390446149829182,4.999501593611852,agent_normal,agent,False,True,False,False,baseline,1
265.28298034668137,12.20475548486203,27.404213541280903,2.039792532355679,0.2223263059823769,5.406332953482076,human_compromised,human,True,True,True,False,iforest,1
1033.228149047302,44.96160293647308,22.711910365348366,1.0854535456539298,0.1736423306953992,3.276550060763496,human_normal,human,False,True,False,False,baseline,1
621.6229553317188,24.55439436705341,19.949734076289783,1.0,0.2271656995153393,1.3709481704487787,human_normal,human,False,True,False,False,baseline,1
162.4426580308859,10.269332674296937,30.191029979568217,2.0196398659231902,0.1470168919055452,4.926585608762009,human_compromised,human,True,True,True,False,iforest,1
335.8723926950192,20.619820573367782,7.666989553519212,1.8110002939010492,0.0195983742772078,5.088379839112078,human_compromised,human,True,True,False,False,"classifier,iforest",2
446.7889295497447,0.0,25.193274236673897,2.283583163996365,0.1465973997316924,3.2228307504860747,human_compromised,human,True,True,False,False,"classifier,iforest",2
1251.7591899451313,13.780832940111145,4.591121478531129,1.2271652676677345,0.2603187012078128,2.0978087826614917,human_normal,human,False,False,False,True,iforest,1
134.1500191348998,5.18210695128495,33.50934533933607,2.5418694383611347,0.017327358301097,2.6567786342819515,agent_normal,agent,False,True,False,False,baseline,1
80.65678012292756,7.0932228215271484,21.67008610950309,2.0638106397405096,0.0354887113878841,2.9648426379218003,agent_normal,agent,False,True,False,False,baseline,1
95.3179527554194,4.653248459879309,33.565927495807486,4.50555590966127,0.0373651274042109,6.528283174840453,agent_compromised,agent,True,True,True,False,iforest,1
109.87085189530214,2.299600732788273,30.1176146022355,3.2644942923569635,0.022282437744895,5.903987977056749,agent_normal,agent,False,True,True,False,"baseline,classifier",2
204.5554049167717,4.402530286098877,34.885729293462845,8.951425765507839,0.0258842049436865,6.389527432825356,agent_compromised,agent,True,True,False,True,classifier,1
73.8793847226948,3.257226717625147,29.315418561691,5.265943584148599,0.0426812471215806,2.5496858624040484,agent_normal,agent,False,True,False,False,baseline,1
